elevation,dist_to_water,dist_to_clyde,building_count,road_count,mean_annual_mm_day,mean_winter_mm_day,wet_days_per_year,max_daily_mm,flood_risk,easting,northing
11,34.81012378286547,279.89240458315174,112,108,2.6335,3.04,156.0,37.096,2,261083,663106
12,34.88130018398575,354.45269461081006,85,130,2.6335,3.04,156.0,37.096,2,261083,663206
10,121.3167992123267,433.43174713143,68,121,2.6335,3.04,156.0,37.096,2,261083,663306
9,207.56274952784196,519.6667557599759,48,110,2.6335,3.04,156.0,37.096,2,261083,663406
11,295.9282423839169,599.118357883719,57,53,2.6335,3.04,156.0,37.096,2,261083,663506
12,389.65427237545634,668.0014168762356,56,49,2.6335,3.04,156.0,37.096,2,261083,663606
14,485.88823747900955,741.9431612764922,56,55,2.6335,3.04,156.0,37.096,2,261083,663706
11,555.1807954012771,816.1380356822407,59,67,2.6335,3.04,156.0,37.096,2,261083,663806
15,615.0966620740621,888.7525632617361,50,73,2.6335,3.04,156.0,37.096,2,261083,663906
14,684.3276984467404,962.3620502213796,45,66,2.6335,3.04,156.0,37.096,2,261083,664006
11,758.9900448924772,1028.9858240082608,51,55,2.6335,3.04,156.0,37.096,2,261083,664106
15,835.8003871576633,1052.5029500265653,72,50,2.6335,3.04,156.0,37.096,2,261083,664206
12,916.9428801346728,1084.7640727915384,66,48,2.6335,3.04,156.0,37.096,2,261083,664306
15,970.962958172295,1125.017212056753,63,38,2.6335,3.04,156.0,37.096,2,261083,664406
17,982.7004261071562,1171.109175350914,62,49,2.6335,3.04,156.0,37.096,1,261083,664506
20,931.6879745495578,1223.1681050494144,105,59,2.6335,3.04,156.0,37.096,1,261083,664606
22,889.0359027448377,1280.461018177936,153,54,2.6335,3.04,156.0,37.096,1,261083,664706
20,855.9948544345342,1341.7787881175427,225,57,2.6335,3.04,156.0,37.096,1,261083,664806
27,833.704517934966,1406.4716137905532,268,69,2.6335,3.04,156.0,37.096,1,261083,664906
29,822.1788014793194,1473.4695827475605,265,72,2.9116,3.2935,167.3,38.714,1,261083,665006
34,822.7206384624309,1542.443939893226,305,68,2.9116,3.2935,167.3,38.714,1,261083,665106
40,835.3206068941972,1614.1528903531128,302,58,2.9116,3.2935,167.3,38.714,0,261083,665206
42,856.1683310946054,1688.7408916578286,268,48,2.9116,3.2935,167.3,38.714,0,261083,665306
44,863.1264617831891,1762.274118224189,240,39,2.9116,3.2935,167.3,38.714,0,261083,665406
49,841.5390201001605,1837.78682796726,205,71,2.9116,3.2935,167.3,38.714,0,261083,665506
50,831.4977785129131,1913.4123320299705,143,74,2.9116,3.2935,167.3,38.714,0,261083,665606
47,820.793763724482,1990.3774311067168,88,65,2.9116,3.2935,167.3,38.714,0,261083,665706
45,808.2773158959836,2066.5480198268897,83,54,2.9116,3.2935,167.3,38.714,0,261083,665806
48,808.0359127013048,2143.348389249252,87,40,2.9116,3.2935,167.3,38.714,0,261083,665906
62,820.0803942529328,2218.8841781516094,91,24,2.9116,3.2935,167.3,38.714,0,261083,666006
63,843.8391065234185,2290.754761396262,123,48,2.9116,3.2935,167.3,38.714,0,261083,666106
64,878.3367299014775,2364.6707503726066,156,57,2.9116,3.2935,167.3,38.714,0,261083,666206
64,922.4350299559318,2440.4462990354546,128,71,2.9116,3.2935,167.3,38.714,0,261083,666306
54,974.8319639227986,2517.361251551117,88,70,2.9116,3.2935,167.3,38.714,0,261083,666406
57,1034.2670502734582,2594.400195060704,58,52,2.9116,3.2935,167.3,38.714,0,261083,666506
63,1099.5996110753858,2672.960357628042,22,33,2.9116,3.2935,167.3,38.714,0,261083,666606
62,1082.1856817296018,2752.911508706926,7,14,2.9116,3.2935,167.3,38.714,0,261083,666706
59,1058.9045515476432,2834.135931124521,5,6,2.9116,3.2935,167.3,38.714,0,261083,666806
57,1044.7161570666303,2916.527246128702,7,11,2.9116,3.2935,167.3,38.714,0,261083,666906
56,1039.9927155436333,2999.9893131028116,20,25,2.9116,3.2935,167.3,38.714,0,261083,667006
57,1042.2176775473251,3084.4352124904635,45,34,2.9116,3.2935,167.3,38.714,0,261083,667106
54,1004.0578442980778,3169.7863147807147,68,42,2.9116,3.2935,167.3,38.714,0,261083,667206
56,974.703350769282,3255.9714345631346,103,52,2.9116,3.2935,167.3,38.714,0,261083,667306
58,954.9665383170392,3342.926066189787,113,48,2.9116,3.2935,167.3,38.714,0,261083,667406
59,945.4499228460446,3430.591696097211,103,47,2.9116,3.2935,167.3,38.714,0,261083,667506
69,946.019687248192,3518.9151860553775,90,47,2.9116,3.2935,167.3,38.714,0,261083,667606
80,872.1078865409552,3603.916183463272,81,48,2.9116,3.2935,167.3,38.714,0,261083,667706
83,772.1278673467899,3689.4954799236193,83,46,2.9116,3.2935,167.3,38.714,0,261083,667806
91,672.1537928927222,3775.7836187108446,103,48,2.9116,3.2935,167.3,38.714,0,261083,667906
95,572.1887792211963,3862.733096432305,131,30,2.9116,3.2935,167.3,38.714,0,261083,668006
100,472.2385804158883,3950.300243427307,136,29,2.9116,3.2935,167.3,38.714,0,261083,668106
106,372.31512808343393,4038.444880417485,102,23,2.9116,3.2935,167.3,38.714,0,261083,668206
106,272.4478525633011,4127.130006568552,65,19,2.9116,3.2935,167.3,38.714,0,261083,668306
108,172.73421818772542,4216.3215164485355,33,21,2.9116,3.2935,167.3,38.714,0,261083,668406
111,73.30267191943892,4304.915422697063,10,23,2.9116,3.2935,167.3,38.714,0,261083,668506
111,0.0,4393.222626117627,8,22,2.9116,3.2935,167.3,38.714,0,261083,668606
108,32.617873544417684,4481.718215493868,12,48,2.9116,3.2935,167.3,38.714,0,261083,668706
107,74.1780332011206,4569.523386296784,16,57,2.9116,3.2935,167.3,38.714,0,261083,668806
106,156.03464987804276,4657.775089720359,21,56,2.9116,3.2935,167.3,38.714,0,261083,668906
98,247.62885642375736,4745.986364194867,25,49,2.9116,3.2935,167.3,38.714,0,261083,669006
89,343.937914608018,4833.827882254641,36,35,2.9116,3.2935,167.3,38.714,0,261083,669106
81,441.751004736329,4922.133421739111,41,33,2.9116,3.2935,167.3,38.714,0,261083,669206
77,539.5043179843459,5010.878450685064,49,25,2.9116,3.2935,167.3,38.714,0,261083,669306
81,637.7194288500948,5100.040026674175,69,16,2.9116,3.2935,167.3,38.714,0,261083,669406
80,667.7039584786579,5189.5966798796135,134,17,2.9116,3.2935,167.3,38.714,0,261083,669506
84,662.7111041261184,5279.528305251927,159,19,2.9116,3.2935,167.3,38.714,0,261083,669606
76,672.2274722228948,5369.8160631529145,167,19,2.9116,3.2935,167.3,38.714,0,261083,669706
69,696.0967377162524,5460.442287785289,175,28,2.9116,3.2935,167.3,38.714,0,261083,669806
64,732.9471755230626,5551.390402806545,158,45,2.9116,3.2935,167.3,38.714,0,261083,669906
27,667.9006663495028,2093.4376766387545,0,0,2.6335,3.04,156.0,37.096,1,261183,660106
27,618.0498627567889,1993.8083480168605,10,3,2.6335,3.04,156.0,37.096,1,261183,660206
27,581.2744322583451,1894.2180844012596,49,10,2.6335,3.04,156.0,37.096,1,261183,660306
27,560.1556019007908,1794.6733892059117,123,24,2.6335,3.04,156.0,37.096,1,261183,660406
27,555.5880841252126,1695.1822900723355,157,44,2.6335,3.04,156.0,37.096,1,261183,660506
27,568.2963860234431,1595.7548117508352,195,68,2.6335,3.04,156.0,37.096,1,261183,660606
27,594.8883854095191,1496.4036360143605,209,71,2.6335,3.04,156.0,37.096,1,261183,660706
25,632.9413278237976,1397.1450406196395,221,65,2.6335,3.04,156.0,37.096,1,261183,660806
22,683.6206973458012,1298.0002647068718,247,59,2.6335,3.04,156.0,37.096,1,261183,660906
36,744.351926988684,1198.997543713149,297,50,2.6335,3.04,156.0,37.096,0,261183,661006
37,812.8851853638216,1100.1752280801545,315,39,2.6335,3.04,156.0,37.096,0,261183,661106
29,801.0763446441638,1001.5323184551962,318,51,2.6335,3.04,156.0,37.096,1,261183,661206
28,770.4464738606769,902.906212160725,313,56,2.6335,3.04,156.0,37.096,1,261183,661306
27,751.9655764862154,804.3514782074918,229,77,2.6335,3.04,156.0,37.096,1,261183,661406
21,706.1793554615092,706.1793554615092,171,111,2.6335,3.04,156.0,37.096,1,261183,661506
22,608.6027141456794,608.6027141456794,150,115,2.6335,3.04,156.0,37.096,1,261183,661606
24,511.9621521664885,511.9621521664885,109,110,2.6335,3.04,156.0,37.096,1,261183,661706
22,416.0412560860213,416.0412560860213,83,88,2.6335,3.04,156.0,37.096,1,261183,661806
17,320.1222453280531,320.1222453280531,54,55,2.6335,3.04,156.0,37.096,1,261183,661906
15,225.45839683264884,225.45839683264884,27,32,2.6335,3.04,156.0,37.096,2,261183,662006
12,138.27501855761574,138.27501855761574,16,19,2.6335,3.04,156.0,37.096,2,261183,662106
9,58.8023183756228,58.8023183756228,17,12,2.6335,3.04,156.0,37.096,2,261183,662206
11,0.0,0.0,19,13,2.6335,3.04,156.0,37.096,0,261183,662306
8,0.0,26.616998317276497,21,10,2.6335,3.04,156.0,37.096,2,261183,662406
7,0.0,95.17881838176574,38,13,2.6335,3.04,156.0,37.096,2,261183,662506
6,0.0,163.740638446255,63,29,2.6335,3.04,156.0,37.096,2,261183,662606
6,29.03297549342517,228.77884695658895,112,40,2.6335,3.04,156.0,37.096,2,261183,662706
10,127.7929953932043,224.47972140463708,136,40,2.6335,3.04,156.0,37.096,2,261183,662806
9,169.14414812886534,244.23029780117105,146,47,2.6335,3.04,156.0,37.096,2,261183,662906
9,150.9484993131222,284.6368337120428,131,86,2.6335,3.04,156.0,37.096,2,261183,663006
9,101.27555109839058,346.9642266725594,123,100,2.6335,3.04,156.0,37.096,2,261183,663106
9,14.948652195441126,421.0917458569935,103,106,2.6335,3.04,156.0,37.096,2,261183,663206
11,73.57857904318988,495.65203588465187,66,110,2.6335,3.04,156.0,37.096,2,261183,663306
10,172.2519510311189,572.7458254768463,48,93,2.6335,3.04,156.0,37.096,2,261183,663406
12,271.89641772932396,655.9268831138584,61,54,2.6335,3.04,156.0,37.096,2,261183,663506
13,371.7318782591171,740.4714747141428,56,47,2.6335,3.04,156.0,37.096,2,261183,663606
12,417.9425127559754,809.3917858429692,56,52,2.6335,3.04,156.0,37.096,2,261183,663706
12,474.2309968143689,874.5915441126645,47,69,2.6335,3.04,156.0,37.096,2,261183,663806
15,543.0060160866635,924.8343371461154,46,77,2.6335,3.04,156.0,37.096,2,261183,663906
14,617.8376615192501,979.816822507826,49,86,2.6335,3.04,156.0,37.096,2,261183,664006
13,695.7491962628675,1040.8169718400611,65,77,2.6335,3.04,156.0,37.096,2,261183,664106
13,778.645556307358,1106.9219223167015,67,68,2.6335,3.04,156.0,37.096,2,261183,664206
14,865.1652215698248,1177.6496392005545,73,70,2.6335,3.04,156.0,37.096,2,261183,664306
18,954.3232255744032,1215.6238070193535,67,74,2.6335,3.04,156.0,37.096,1,261183,664406
18,1045.3872582229444,1259.2630567392332,83,103,2.6335,3.04,156.0,37.096,1,261183,664506
23,1021.0163277468296,1307.817632044818,116,90,2.6335,3.04,156.0,37.096,1,261183,664606
22,982.2508314960552,1361.9950335101785,142,78,2.6335,3.04,156.0,37.096,1,261183,664706
23,952.4489752337198,1420.3487780793178,204,69,2.6335,3.04,156.0,37.096,1,261183,664806
29,932.3465003716744,1482.4606380468126,270,69,2.6335,3.04,156.0,37.096,1,261183,664906
31,922.0418993220256,1547.6913984635826,271,53,2.9116,3.2935,167.3,38.714,1,261183,665006
34,905.1104307421848,1614.7914446944544,311,42,2.9116,3.2935,167.3,38.714,1,261183,665106
40,849.9561901410417,1683.8610261937176,297,45,2.9116,3.2935,167.3,38.714,0,261183,665206
47,803.5086548879519,1755.489732597753,267,36,2.9116,3.2935,167.3,38.714,0,261183,665306
48,767.350501270845,1829.7815298494245,249,44,2.9116,3.2935,167.3,38.714,0,261183,665406
54,742.9854810973013,1903.5182120748757,212,61,2.9116,3.2935,167.3,38.714,0,261183,665506
52,731.5928228476271,1978.6945042092404,166,74,2.9116,3.2935,167.3,38.714,0,261183,665606
45,722.759429092151,2054.308011091746,113,77,2.9116,3.2935,167.3,38.714,0,261183,665706
46,708.5132385246072,2131.48765339018,90,67,2.9116,3.2935,167.3,38.714,0,261183,665806
50,708.2378315139922,2207.360792264787,87,44,2.9116,3.2935,167.3,38.714,0,261183,665906
57,721.9491968349691,2284.333894634866,78,30,2.9116,3.2935,167.3,38.714,0,261183,666006
55,748.7935526239083,2360.3054682832935,89,36,2.9116,3.2935,167.3,38.714,0,261183,666106
56,787.4660359957841,2432.1086086801547,107,43,2.9116,3.2935,167.3,38.714,0,261183,666206
56,836.3693748833067,2505.8456986064048,96,53,2.9116,3.2935,167.3,38.714,0,261183,666306
54,893.8258804926567,2581.3510117828455,74,52,2.9116,3.2935,167.3,38.714,0,261183,666406
54,958.2983241320276,2658.3382829734505,50,46,2.9116,3.2935,167.3,38.714,0,261183,666506
61,1028.4681090972304,2735.0625455448444,25,29,2.9116,3.2935,167.3,38.714,0,261183,666606
62,1081.8676441642476,2813.249336507921,7,15,2.9116,3.2935,167.3,38.714,0,261183,666706
61,1081.7229762960867,2892.780069532122,6,4,2.9116,3.2935,167.3,38.714,0,261183,666806
58,1059.9394874034424,2973.546911014232,6,6,2.9116,3.2935,167.3,38.714,0,261183,666906
55,1002.6894754915078,3055.4518378338566,31,17,2.9116,3.2935,167.3,38.714,0,261183,667006
54,952.5233076233872,3138.405747293091,55,31,2.9116,3.2935,167.3,38.714,0,261183,667106
56,910.612496548428,3222.3276270364436,89,41,2.9116,3.2935,167.3,38.714,0,261183,667206
60,878.1398443155417,3307.1437884195975,127,50,2.9116,3.2935,167.3,38.714,0,261183,667306
59,856.1799188715457,3392.787163764084,153,45,2.9116,3.2935,167.3,38.714,0,261183,667406
64,845.5521987336143,3479.1966658874503,148,42,2.9116,3.2935,167.3,38.714,0,261183,667506
75,846.2091912496169,3566.316606982948,117,39,2.9116,3.2935,167.3,38.714,0,261183,667606
84,858.5343308480861,3654.096173140819,97,35,2.9116,3.2935,167.3,38.714,0,261183,667706
85,776.466869121792,3741.6096920780906,112,29,2.9116,3.2935,167.3,38.714,0,261183,667806
92,677.1337213655574,3826.722896526615,128,29,2.9116,3.2935,167.3,38.714,0,261183,667906
92,578.0305825619773,3912.540500205638,147,23,2.9116,3.2935,167.3,38.714,0,261183,668006
102,479.3001482823778,3999.017154839141,143,32,2.9116,3.2935,167.3,38.714,0,261183,668106
108,381.232094543573,4086.111017048616,105,29,2.9116,3.2935,167.3,38.714,0,261183,668206
109,284.5121924920797,4173.783449413064,70,26,2.9116,3.2935,167.3,38.714,0,261183,668306
109,190.0612069311902,4261.998747247911,51,30,2.9116,3.2935,167.3,38.714,0,261183,668406
108,104.3247941020323,4350.723889250053,13,32,2.9116,3.2935,167.3,38.714,0,261183,668506
108,16.23482955442588,4439.928310168921,8,44,2.9116,3.2935,167.3,38.714,0,261183,668606
111,16.62459799143098,4528.453574316705,10,50,2.9116,3.2935,167.3,38.714,0,261183,668706
106,77.90644174712114,4616.76077773727,12,57,2.9116,3.2935,167.3,38.714,0,261183,668806
101,171.03019348286975,4705.187041285988,14,66,2.9116,3.2935,167.3,38.714,0,261183,668906
94,268.0729257752199,4793.027216904977,16,50,2.9116,3.2935,167.3,38.714,0,261183,669006
86,366.7081400577103,4881.334254632544,23,25,2.9116,3.2935,167.3,38.714,0,261183,669106
80,465.9255588991486,4969.425535947518,24,19,2.9116,3.2935,167.3,38.714,0,261183,669206
79,563.8565880493478,5057.340762047388,43,10,2.9116,3.2935,167.3,38.714,0,261183,669306
79,591.5838523867509,5145.697329770265,71,9,2.9116,3.2935,167.3,38.714,0,261183,669406
84,568.6201594814755,5234.472889961664,116,12,2.9116,3.2935,167.3,38.714,0,261183,669506
81,562.7488934975602,5323.646481677985,143,9,2.9116,3.2935,167.3,38.714,0,261183,669606
76,573.9057375614443,5413.198434199616,151,14,2.9116,3.2935,167.3,38.714,0,261183,669706
70,601.6881995302647,5503.110276394609,167,15,2.9116,3.2935,167.3,38.714,0,261183,669806
62,643.9639611826098,5593.364652898891,138,32,2.9116,3.2935,167.3,38.714,0,261183,669906
27,753.1473039222058,2104.193398760034,0,0,2.6335,3.04,156.0,37.096,1,261283,660106
27,709.313184812508,2005.09857165087,3,0,2.6335,3.04,156.0,37.096,1,261283,660206
27,677.5097983737497,1906.0982935534607,41,12,2.6335,3.04,156.0,37.096,1,261283,660306
27,659.4799918390358,1807.208102941792,77,28,2.6335,3.04,156.0,37.096,1,261283,660406
27,655.5251137760825,1708.447116532884,117,54,2.6335,3.04,156.0,37.096,1,261283,660506
27,666.3301268414389,1609.808373802304,137,70,2.6335,3.04,156.0,37.096,1,261283,660606
27,690.6835164276172,1511.1822675078324,148,73,2.6335,3.04,156.0,37.096,1,261283,660706
25,723.7287984990203,1412.59316563352,144,70,2.6335,3.04,156.0,37.096,1,261283,660806
24,768.4438217261189,1314.2022040690636,153,70,2.6335,3.04,156.0,37.096,1,261283,660906
34,811.6025758228967,1216.0737702809972,194,46,2.6335,3.04,156.0,37.096,1,261283,661006
35,755.35633989413,1118.2769765808894,241,33,2.6335,3.04,156.0,37.096,1,261283,661106
31,708.8213169439474,1020.907134824882,286,46,2.6335,3.04,156.0,37.096,1,261283,661206
35,674.0119572307657,924.0992151938042,287,58,2.6335,3.04,156.0,37.096,1,261283,661306
33,652.8066923875269,827.9934971510949,221,72,2.6335,3.04,156.0,37.096,1,261283,661406
26,646.2943430630983,732.0744863931266,185,96,2.6335,3.04,156.0,37.096,1,261283,661506
24,636.1894144018723,636.1894144018723,161,105,2.6335,3.04,156.0,37.096,1,261283,661606
25,541.359201653629,541.359201653629,130,97,2.6335,3.04,156.0,37.096,1,261283,661706
23,448.779009572765,448.779009572765,91,76,2.6335,3.04,156.0,37.096,1,261283,661806
19,360.1880254133516,360.1880254133516,53,55,2.6335,3.04,156.0,37.096,1,261283,661906
15,277.85602277438375,277.85602277438375,24,30,2.6335,3.04,156.0,37.096,2,261283,662006
11,200.0950864549335,200.0950864549335,17,18,2.6335,3.04,156.0,37.096,2,261283,662106
10,136.2946429774958,136.2946429774958,17,14,2.6335,3.04,156.0,37.096,2,261283,662206
9,67.63916659335018,67.63916659335018,21,6,2.6335,3.04,156.0,37.096,2,261283,662306
6,0.0,0.0,16,11,2.6335,3.04,156.0,37.096,0,261283,662406
5,14.35578098674584,22.38268641416321,17,9,2.6335,3.04,156.0,37.096,2,261283,662506
6,0.0,93.65481512320002,44,29,2.6335,3.04,156.0,37.096,2,261283,662606
7,37.880240765184595,172.97752860722872,104,36,2.6335,3.04,156.0,37.096,2,261283,662706
8,134.5956928930361,256.74843739136014,123,44,2.6335,3.04,156.0,37.096,2,261283,662806
9,233.7547762559223,338.6711260182656,146,57,2.6335,3.04,156.0,37.096,2,261283,662906
8,238.0743370547238,373.8804126956955,146,93,2.6335,3.04,156.0,37.096,2,261283,663006
10,151.85519242763223,423.2642324628596,127,105,2.6335,3.04,156.0,37.096,2,261283,663106
9,86.18640095683317,488.3837200063529,84,111,2.6335,3.04,156.0,37.096,2,261283,663206
9,108.48015775993176,562.2910871308354,51,97,2.6335,3.04,156.0,37.096,2,261283,663306
11,189.80219168289847,636.8513771584937,55,84,2.6335,3.04,156.0,37.096,2,261283,663406
11,264.847167575939,669.4146604424321,56,51,2.6335,3.04,156.0,37.096,2,261283,663506
9,284.7015474087042,702.5146962564992,57,41,2.6335,3.04,156.0,37.096,2,261283,663606
14,333.8355478142597,740.4663718981294,53,41,2.6335,3.04,156.0,37.096,2,261283,663706
13,401.7544874064344,787.3916869429229,49,68,2.6335,3.04,156.0,37.096,2,261283,663806
14,476.7489183067911,840.7372150895611,50,70,2.6335,3.04,156.0,37.096,2,261283,663906
14,556.3915896452356,900.1004033726308,65,78,2.6335,3.04,156.0,37.096,2,261283,664006
13,641.7114299159095,965.5676120982768,87,68,2.6335,3.04,156.0,37.096,2,261283,664106
12,730.7636536811955,1036.2848306489786,98,77,2.6335,3.04,156.0,37.096,2,261283,664206
12,822.244869771818,1111.2110650736586,100,78,2.6335,3.04,156.0,37.096,2,261283,664306
15,915.4929530601418,1189.715861931121,89,112,2.6335,3.04,156.0,37.096,2,261283,664406
19,1010.0336966356537,1270.8969179667597,89,131,2.6335,3.04,156.0,37.096,1,261283,664506
22,1105.535521625691,1354.5974014681656,99,118,2.6335,3.04,156.0,37.096,1,261283,664606
24,1076.68405559851,1440.378167021149,126,110,2.6335,3.04,156.0,37.096,1,261283,664706
26,1043.9031043229963,1501.3030730316175,175,84,2.6335,3.04,156.0,37.096,1,261283,664806
30,966.429807513552,1560.5130193976422,245,66,2.6335,3.04,156.0,37.096,1,261283,664906
31,893.4424740777516,1623.2373794730856,275,58,2.9116,3.2935,167.3,38.714,1,261283,665006
34,826.1309436897195,1688.9136333439196,302,49,2.9116,3.2935,167.3,38.714,1,261283,665106
41,765.6794550785104,1756.1293256575773,291,44,2.9116,3.2935,167.3,38.714,0,261283,665206
47,713.7686328566813,1825.278774147933,265,40,2.9116,3.2935,167.3,38.714,0,261283,665306
48,672.8047967805127,1896.8391732239584,243,39,2.9116,3.2935,167.3,38.714,0,261283,665406
51,644.8774518399897,1970.87673252259,221,62,2.9116,3.2935,167.3,38.714,0,261283,665506
46,631.7179443489075,2044.7868103151045,173,84,2.9116,3.2935,167.3,38.714,0,261283,665606
44,625.3478888700461,2119.67060104294,139,89,2.9116,3.2935,167.3,38.714,0,261283,665706
42,608.8265754196661,2195.2712945117,93,83,2.9116,3.2935,167.3,38.714,0,261283,665806
45,608.5060523612344,2272.1984815658775,62,59,2.9116,3.2935,167.3,38.714,0,261283,665906
48,624.4112687830581,2348.2413032575087,59,35,2.9116,3.2935,167.3,38.714,0,261283,666006
53,655.224489166901,2425.176422208173,64,24,2.9116,3.2935,167.3,38.714,0,261283,666106
57,699.0923433995011,2501.37564768172,74,43,2.9116,3.2935,167.3,38.714,0,261283,666206
55,753.751336977644,2573.4698739197615,76,47,2.9116,3.2935,167.3,38.714,0,261283,666306
51,817.0385862316207,2647.046953263333,60,43,2.9116,3.2935,167.3,38.714,0,261283,666406
53,887.1093646147273,2722.309305275357,42,50,2.9116,3.2935,167.3,38.714,0,261283,666506
59,962.4706499880928,2799.120993168551,31,45,2.9116,3.2935,167.3,38.714,0,261283,666606
59,981.9928637637252,2875.799346956159,31,29,2.9116,3.2935,167.3,38.714,0,261283,666706
59,981.833479995588,2953.646320274904,28,10,2.9116,3.2935,167.3,38.714,0,261283,666806
59,982.1171762779366,3032.7926547315255,27,5,2.9116,3.2935,167.3,38.714,0,261283,666906
55,920.0375799037192,3113.139249682466,35,14,2.9116,3.2935,167.3,38.714,0,261283,667006
58,865.091680539962,3194.5955439199993,73,26,2.9116,3.2935,167.3,38.714,0,261283,667106
56,818.7173401387189,3277.078789189166,122,39,2.9116,3.2935,167.3,38.714,0,261283,667206
62,782.4401257273182,3360.5133673106466,148,35,2.9116,3.2935,167.3,38.714,0,261283,667306
61,757.7116982418474,3444.8301544769306,176,39,2.9116,3.2935,167.3,38.714,0,261283,667406
63,745.6818926036138,3529.9659339027007,173,32,2.9116,3.2935,167.3,38.714,0,261283,667506
82,746.4494236379948,3615.862856336448,132,37,2.9116,3.2935,167.3,38.714,0,261283,667606
86,760.3932824130779,3702.467946809748,117,30,2.9116,3.2935,167.3,38.714,0,261283,667706
87,786.8984342520802,3789.732655277098,125,26,2.9116,3.2935,167.3,38.714,0,261283,667806
88,696.584116902377,3877.61244837511,119,34,2.9116,3.2935,167.3,38.714,0,261283,667906
91,600.6891081318927,3964.245118206652,137,32,2.9116,3.2935,167.3,38.714,0,261283,668006
99,505.8825629644944,4049.61780865474,133,45,2.9116,3.2935,167.3,38.714,0,261283,668106
104,413.4883332770794,4135.64619317489,113,41,2.9116,3.2935,167.3,38.714,0,261283,668206
103,322.25627822792075,4222.290193019696,89,28,2.9116,3.2935,167.3,38.714,0,261283,668306
105,226.91707105958957,4309.512676976208,64,32,2.9116,3.2935,167.3,38.714,0,261283,668406
105,138.3242763191428,4397.279221514935,32,34,2.9116,3.2935,167.3,38.714,0,261283,668506
106,76.1516993792305,4485.557890710512,17,52,2.9116,3.2935,167.3,38.714,0,261283,668606
106,90.25633453621788,4574.319034551883,7,59,2.9116,3.2935,167.3,38.714,0,261283,668706
100,148.94208831454267,4663.5351042757275,11,49,2.9116,3.2935,167.3,38.714,0,261283,668806
100,216.61523721824412,4751.991725936347,13,57,2.9116,3.2935,167.3,38.714,0,261283,668906
97,301.3800749219531,4840.301775242454,13,51,2.9116,3.2935,167.3,38.714,0,261283,669006
86,392.761238009036,4928.62567229083,11,19,2.9116,3.2935,167.3,38.714,0,261283,669106
79,487.2450705245513,5016.540224703726,14,15,2.9116,3.2935,167.3,38.714,0,261283,669206
81,542.3230887961797,5104.893614940436,28,11,2.9116,3.2935,167.3,38.714,0,261283,669306
82,497.4653395015763,5192.879138351956,68,11,2.9116,3.2935,167.3,38.714,0,261283,669406
83,469.9246698880664,5280.861593686178,111,16,2.9116,3.2935,167.3,38.714,0,261283,669506
83,462.79874642067347,5369.26480980483,137,12,2.9116,3.2935,167.3,38.714,0,261283,669606
80,476.2833366817571,5458.068341817211,146,13,2.9116,3.2935,167.3,38.714,0,261283,669706
71,509.4180117042723,5547.252964313603,155,14,2.9116,3.2935,167.3,38.714,0,261283,669806
66,558.7196116987127,5636.800588651761,127,19,2.9116,3.2935,167.3,38.714,0,261283,669906
25,841.6474456091843,2119.4583228549395,0,0,2.6335,3.04,156.0,37.096,1,261383,660106
25,802.6610464224863,2020.8556610244289,0,2,2.6335,3.04,156.0,37.096,1,261383,660206
25,774.6993534188707,1922.3853891142471,24,22,2.6335,3.04,156.0,37.096,1,261383,660306
25,758.981831753035,1824.0815677664723,62,38,2.6335,3.04,156.0,37.096,1,261383,660406
25,755.4788086772306,1725.972638094488,104,62,2.6335,3.04,156.0,37.096,1,261383,660506
25,764.8731224887888,1628.093832994985,134,82,2.6335,3.04,156.0,37.096,1,261383,660606
25,786.9243273209339,1530.4893043147204,132,68,2.6335,3.04,156.0,37.096,1,261383,660706
26,816.6713066383066,1433.2150893034905,99,64,2.6335,3.04,156.0,37.096,1,261383,660806
27,804.6978509677791,1336.3433218273915,93,56,2.6335,3.04,156.0,37.096,1,261383,660906
30,734.4406650561076,1239.9683283770285,102,39,2.6335,3.04,156.0,37.096,1,261383,661006
31,671.7645045876964,1144.0267274582002,161,25,2.6335,3.04,156.0,37.096,1,261383,661106
31,618.9765817539859,1048.1077167002318,209,37,2.6335,3.04,156.0,37.096,1,261383,661206
41,578.7887938581262,952.3524912078004,229,43,2.6335,3.04,156.0,37.096,0,261383,661306
42,553.9502929249519,857.5010680621693,209,60,2.6335,3.04,156.0,37.096,0,261383,661406
26,546.2997618253073,763.9639362861433,195,69,2.6335,3.04,156.0,37.096,1,261383,661506
26,556.4895076437704,672.2899003881255,168,82,2.6335,3.04,156.0,37.096,1,261383,661606
26,583.3579727593795,583.3579727593795,134,89,2.6335,3.04,156.0,37.096,1,261383,661706
22,498.63748214508536,498.63748214508536,103,69,2.6335,3.04,156.0,37.096,1,261383,661806
16,417.4383484591652,417.4383484591652,42,42,2.6335,3.04,156.0,37.096,1,261383,661906
16,341.4943258686248,341.4943258686248,23,35,2.6335,3.04,156.0,37.096,1,261383,662006
13,277.63527277170425,277.63527277170425,16,26,2.6335,3.04,156.0,37.096,2,261383,662106
9,209.0384058675306,209.0384058675306,21,24,2.6335,3.04,156.0,37.096,2,261383,662206
10,139.67312767555666,139.67312767555666,25,32,2.6335,3.04,156.0,37.096,2,261383,662306
9,63.87020242619159,63.87020242619159,21,46,2.6335,3.04,156.0,37.096,2,261383,662406
3,0.0,0.0,22,55,2.6335,3.04,156.0,37.096,0,261383,662506
